,Befolkning,Total Omsättning,Omsättning per Invånare,Antal Bankomater,Befolknigstäthet,Genomsnittlig Ålder,Antal Transaktioner,Antal Transaktioner Per Bankomat,Genomsnittlig Transaktionsstorlek,Antal Invånare Per Bankomat,Utrikesfödda,Andel utrikesfödda
Ockelbo,5576,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2788.0,762,0.1366571018651363
Ockelbo,5627,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2813.5,781,0.13879509507730584
Ockelbo,5623,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2811.5,797,0.14173928507913924
Ockelbo,5616,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2808.0,743,0.1323005698005698
Ockelbo,5610,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2805.0,743,0.1324420677361854
Ockelbo,5611,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2805.5,752,0.13402245589021564
Ockelbo,5610,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2805.0,762,0.1358288770053476
Ockelbo,5633,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2816.5,781,0.13864725723415586
Ockelbo,5626,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2813.0,762,0.13544258798435835
Ockelbo,5662,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2831.0,810,0.14305898975626988
Ockelbo,5545,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2772.5,675,0.12173128944995491
Ockelbo,5597,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2798.5,675,0.1206003216008576
Ockelbo,5534,18126138,1616.6730288976098,2,5.4,49,7438,3719.0,2436.9639688088196,2767.0,536,0.09685580050596314
Ockelbo,5554,18126138,1616.6730288976098,2,5.4,49,7438,3719.0,2436.9639688088196,2777.0,536,0.09650702196615052
Ockelbo,5590,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2795.0,752,0.13452593917710196
Ockelbo,5596,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2798.0,797,0.14242315939957112
Ockelbo,5581,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2790.5,781,0.13993907901809713
Ockelbo,5573,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2786.5,743,0.13332137089538848
Ockelbo,5616,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2808.0,752,0.1339031339031339
Ockelbo,5662,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2831.0,810,0.14305898975626988
Ockelbo,5624,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2812.0,797,0.1417140825035562
Ockelbo,5553,18126138,1616.6730288976098,2,5.4,49,7438,3719.0,2436.9639688088196,2776.5,536,0.0965244012245633
Ockelbo,5620,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2810.0,743,0.13220640569395017
Ockelbo,5632,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2816.0,797,0.1415127840909091
Ockelbo,5627,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2813.5,797,0.14163852852319175
Ockelbo,5631,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2815.5,797,0.14153791511276861
Ockelbo,5584,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2792.0,781,0.13986389684813755
Ockelbo,5599,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2799.5,675,0.12055724236470798
Ockelbo,5606,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2803.0,797,0.1421691045308598
Ockelbo,5556,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2778.0,675,0.12149028077753779
Ockelbo,5620,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2810.0,797,0.1418149466192171
Ockelbo,5634,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2817.0,810,0.14376996805111822
Ockelbo,5579,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2789.5,743,0.1331779888868973
Ockelbo,5600,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2800.0,781,0.1394642857142857
Ockelbo,5589,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2794.5,675,0.12077294685990338
Ockelbo,5504,18126138,1616.6730288976098,2,5.4,49,7438,3719.0,2436.9639688088196,2752.0,536,0.09738372093023256
Ockelbo,5634,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2817.0,762,0.13525026624068157
Ockelbo,5635,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2817.5,797,0.1414374445430346
Ockelbo,5563,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2781.5,752,0.13517886032716162
Ockelbo,5631,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2815.5,762,0.13532232285562068
Ockelbo,5579,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2789.5,752,0.13479118121527156
Ockelbo,5616,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2808.0,781,0.13906695156695156
Ockelbo,5591,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2795.5,781,0.13968878554820247
Ockelbo,5632,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2816.0,797,0.1415127840909091
Ockelbo,5640,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2820.0,810,0.14361702127659576
Ockelbo,5653,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2826.5,797,0.14098708650274192
Ockelbo,5546,18126138,1616.6730288976098,2,5.4,49,7438,3719.0,2436.9639688088196,2773.0,536,0.09664623151821132
Ockelbo,5636,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2818.0,810,0.14371894960965223
Ockelbo,5624,18126138,1616.6730288976098,2,5.5,49,7438,3719.0,2436.9639688088196,2812.0,762,0.13549075391180654
Markaryd,9090,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2272.5,1721,0.18932893289328934
Markaryd,9376,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2344.0,2157,0.23005546075085323
Markaryd,9781,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2445.25,2537,0.25938043144872713
Markaryd,9062,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2265.5,1721,0.18991392628558817
Markaryd,9582,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2395.5,2326,0.242746816948445
Markaryd,9380,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2345.0,2157,0.22995735607675907
Markaryd,9765,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2441.25,2537,0.259805427547363
Markaryd,9721,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2430.25,2477,0.25480917601069847
Markaryd,9301,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2325.25,1928,0.2072895387592732
Markaryd,9293,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2323.25,1928,0.20746798665662328
Markaryd,9635,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2408.75,2421,0.2512714063310846
Markaryd,9062,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2265.5,1721,0.18991392628558817
Markaryd,9370,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2342.5,2157,0.23020277481323373
Markaryd,9733,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2433.25,2537,0.2606596116305353
Markaryd,9613,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2403.25,2421,0.25184645792156457
Markaryd,9721,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2430.25,2501,0.2572780578129822
Markaryd,9608,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2402.0,2421,0.251977518734388
Markaryd,9565,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2391.25,2326,0.24317825405122845
Markaryd,9806,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2451.5,2477,0.2526004487048746
Markaryd,9597,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2399.25,2326,0.24236740648119204
Markaryd,9696,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2424.0,2477,0.25546617161716173
Markaryd,9291,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2322.75,1928,0.20751264664729308
Markaryd,9680,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2420.0,2477,0.2558884297520661
Markaryd,9624,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2406.0,2421,0.2515586034912718
Markaryd,9569,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2392.25,2326,0.24307660152576027
Markaryd,9632,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2408.0,2421,0.2513496677740864
Markaryd,9654,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2413.5,2421,0.2507768800497203
Markaryd,9809,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2452.25,2537,0.2586400244673259
Markaryd,9802,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2450.5,2537,0.2588247296470108
Markaryd,9772,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2443.0,2537,0.25961932050757264
Markaryd,9389,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2347.25,2157,0.2297369261902226
Markaryd,9595,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2398.75,2326,0.24241792600312662
Markaryd,9617,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2404.25,2421,0.25174170739315793
Markaryd,9623,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2405.75,2421,0.2515847448820534
Markaryd,9672,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2418.0,2421,0.2503101736972705
Markaryd,9060,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2265.0,1721,0.18995584988962472
Markaryd,9742,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2435.5,2501,0.25672346540751384
Markaryd,9294,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2323.5,1928,0.2074456638691629
Markaryd,9643,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2410.75,2421,0.2510629472155968
Markaryd,9726,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2431.5,2501,0.2571457947768867
Markaryd,9308,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2327.0,1928,0.2071336484744306
Markaryd,9564,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2391.0,2326,0.24320368046842325
Markaryd,9797,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2449.25,2537,0.2589568235174033
Markaryd,9621,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2405.25,2421,0.2516370439663237
Markaryd,9068,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2267.0,1721,0.18978826643140714
Markaryd,9799,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2449.75,2537,0.25890396979283603
Markaryd,9270,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2317.5,1928,0.20798274002157496
Markaryd,9670,31126526,1604.9564813859956,4,19.8,47,12240,3060.0,2543.0168300653595,2417.5,2421,0.25036194415718716
Markaryd,9762,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2440.5,2477,0.25373898791231303
Markaryd,9176,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2294.0,1928,0.2101133391455972
Markaryd,9797,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2449.25,2550,0.2602837603347964
Markaryd,9082,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2270.5,1721,0.18949570579167585
Markaryd,9791,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2447.75,2477,0.25298743744254926
Markaryd,9798,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2449.5,2550,0.26025719534598896
Markaryd,9728,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2432.0,2477,0.2546258223684211
Markaryd,9707,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2426.75,2477,0.2551766766251159
Markaryd,9377,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2344.25,2157,0.23003092673562972
Markaryd,9582,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2395.5,2326,0.242746816948445
Markaryd,9670,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2417.5,2477,0.256153050672182
Markaryd,9695,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2423.75,2501,0.2579680247550284
Markaryd,9726,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2431.5,2501,0.2571457947768867
Markaryd,9217,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2304.25,1928,0.2091786915482261
Markaryd,9377,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2344.25,2157,0.23003092673562972
Markaryd,9637,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2409.25,2477,0.2570301961191242
Markaryd,9721,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2430.25,2501,0.2572780578129822
Markaryd,9801,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2450.25,2537,0.2588511376390164
Markaryd,9751,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2437.75,2550,0.26151163983181214
Markaryd,9783,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2445.75,2550,0.26065624041705
Markaryd,9791,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2447.75,2550,0.2604432642222449
Markaryd,9594,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2398.5,2326,0.24244319366270586
Markaryd,9735,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2433.75,2550,0.26194144838212635
Markaryd,9110,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2277.5,1721,0.1889132821075741
Markaryd,9659,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2414.75,2501,0.25892949580701935
Markaryd,9814,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2453.5,2537,0.2585082535153862
Markaryd,9780,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2445.0,2477,0.2532719836400818
Markaryd,9374,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2343.5,2157,0.23010454448474504
Markaryd,9568,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2392.0,2326,0.2431020066889632
Markaryd,9855,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2463.75,2537,0.2574327752409944
Markaryd,9743,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2435.75,2550,0.2617263676485682
Markaryd,9188,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2297.0,1928,0.20983892033086635
Markaryd,9698,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2424.5,2501,0.25788822437616005
Markaryd,9690,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2422.5,2501,0.2581011351909185
Markaryd,9057,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2264.25,1721,0.1900187700121453
Markaryd,9097,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2274.25,1721,0.18918324722435967
Markaryd,9074,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2268.5,1721,0.18966277275732862
Markaryd,9545,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2386.25,2326,0.24368779465688842
Markaryd,9079,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2269.75,1721,0.18955832140103535
Markaryd,9787,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2446.75,2550,0.26054970879738426
Markaryd,9674,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2418.5,2501,0.2585280132313417
Markaryd,9681,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2420.25,2501,0.2583410804668939
Markaryd,9204,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2301.0,1928,0.2094741416775315
Markaryd,9577,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2394.25,2326,0.2428735512164561
Markaryd,9362,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2340.5,2157,0.2303994872890408
Markaryd,9373,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2343.25,2157,0.2301290942067641
Markaryd,9388,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2347.0,2157,0.22976139752876013
Markaryd,9804,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2451.0,2550,0.26009791921664627
Markaryd,9593,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2398.25,2326,0.24246846659022203
Markaryd,9283,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2320.75,1928,0.20769147904772164
Markaryd,9063,31126526,1604.9564813859956,4,18.5,47,12240,3060.0,2543.0168300653595,2265.75,1721,0.18989297142226635
Markaryd,9374,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2343.5,2157,0.23010454448474504
Markaryd,9800,31126526,1604.9564813859956,4,19.7,47,12240,3060.0,2543.0168300653595,2450.0,2477,0.2527551020408163
Markaryd,9736,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2434.0,2550,0.26191454396055874
Markaryd,9796,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2449.0,2537,0.25898325847284603
Markaryd,9736,31126526,1604.9564813859956,4,20.0,47,12240,3060.0,2543.0168300653595,2434.0,2501,0.25688167625308134
Markaryd,9423,31126526,1604.9564813859956,4,19.3,47,12240,3060.0,2543.0168300653595,2355.75,2157,0.22890799108564153
Markaryd,9168,31126526,1604.9564813859956,4,18.9,47,12240,3060.0,2543.0168300653595,2292.0,1928,0.21029668411867364
Markaryd,9774,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2443.5,2550,0.2608962553713935
Markaryd,9785,31126526,1604.9564813859956,4,20.1,47,12240,3060.0,2543.0168300653595,2446.25,2550,0.26060296371997954
Arvidsjaur,5878,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1469.5,561,0.09544062606328683
Arvidsjaur,6125,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1531.25,585,0.09551020408163265
Arvidsjaur,6046,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1511.5,575,0.09510420112471055
Arvidsjaur,5817,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1454.25,561,0.0964414646725116
Arvidsjaur,6191,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1547.75,491,0.0793086738814408
Arvidsjaur,6110,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1527.5,520,0.0851063829787234
Arvidsjaur,6001,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1500.25,575,0.09581736377270456
Arvidsjaur,6081,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1520.25,585,0.09620128268376912
Arvidsjaur,5866,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1466.5,586,0.09989771564950563
Arvidsjaur,5857,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1464.25,586,0.10005122076148198
Arvidsjaur,6094,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1523.5,546,0.08959632425336396
Arvidsjaur,6185,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1546.25,491,0.0793856103476152
Arvidsjaur,6038,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1509.5,558,0.09241470685657502
Arvidsjaur,6137,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1534.25,491,0.0800065178425941
Arvidsjaur,5858,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1464.5,532,0.0908159781495391
Arvidsjaur,6132,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1533.0,546,0.08904109589041095
Arvidsjaur,5864,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1466.0,561,0.09566848567530696
Arvidsjaur,6094,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1523.5,546,0.08959632425336396
Arvidsjaur,5978,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1494.5,558,0.0933422549347608
Arvidsjaur,5834,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1458.5,586,0.10044566335275969
Arvidsjaur,6121,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1530.25,546,0.08920111092958667
Arvidsjaur,6099,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1524.75,575,0.0942777504508936
Arvidsjaur,6145,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1536.25,491,0.07990235964198536
Arvidsjaur,6162,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1540.5,491,0.07968192145407335
Arvidsjaur,5945,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1486.25,558,0.09386038687973086
Arvidsjaur,5898,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1474.5,532,0.09020006781959987
Arvidsjaur,6174,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1543.5,491,0.07952704891480401
Arvidsjaur,6082,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1520.5,585,0.09618546530746465
Arvidsjaur,5910,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1477.5,532,0.09001692047377327
Arvidsjaur,5934,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1483.5,532,0.08965284799460735
Arvidsjaur,6093,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1523.25,575,0.09437058920072214
Arvidsjaur,6154,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1538.5,491,0.07978550536236594
Arvidsjaur,6146,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1536.5,585,0.09518385942076148
Arvidsjaur,5830,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1457.5,532,0.09125214408233276
Arvidsjaur,6038,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1509.5,575,0.09523020867837032
Arvidsjaur,5836,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1459.0,586,0.1004112405757368
Arvidsjaur,5926,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1481.5,558,0.0941613229834627
Arvidsjaur,6126,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1531.5,585,0.09549461312438785
Arvidsjaur,6162,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1540.5,546,0.08860759493670886
Arvidsjaur,6147,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1536.75,491,0.07987636245322922
Arvidsjaur,6019,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1504.75,575,0.0955308190729357
Arvidsjaur,6196,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1549.0,520,0.08392511297611362
Arvidsjaur,5865,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1466.25,561,0.09565217391304348
Arvidsjaur,5880,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1470.0,586,0.09965986394557823
Arvidsjaur,5923,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1480.75,558,0.09420901570150261
Arvidsjaur,5860,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1465.0,532,0.09078498293515358
Arvidsjaur,6165,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1541.25,520,0.08434712084347121
Arvidsjaur,6107,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1526.75,585,0.09579171442606844
Arvidsjaur,6107,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1526.75,520,0.08514819060094973
Arvidsjaur,5916,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1479.0,558,0.09432048681541583
Arvidsjaur,6165,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1541.25,520,0.08434712084347121
Arvidsjaur,6140,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1535.0,585,0.09527687296416938
Arvidsjaur,6042,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1510.5,558,0.09235352532274081
Arvidsjaur,6176,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1544.0,546,0.08840673575129533
Arvidsjaur,5830,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1457.5,586,0.10051457975986278
Arvidsjaur,5847,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1461.75,586,0.10022233624080726
Arvidsjaur,6189,18313926,1562.0885363357215,4,1.1,48,7743,1935.75,2365.2235567609455,1547.25,520,0.08402003554693811
